timestamp,open,high,low,close,volume,RSI,RSI_signal,EMA9,EMA21,EMA_signal,CROSS_UP,CROSS_DOWN,ENTRY_LONG,ENTRY_SHORT,TRADE_SIGNAL,BB_upper,BB_lower,BB_signal,CONSENSUS
2025-09-04 08:50:00+00:00,1361.0,1361.7,1360.0,1360.2,180674,33.17714503516892,HOLD,1361.5466477389468,1362.600888709838,SELL,False,False,False,False,HOLD,1366.6087181741484,1359.5312818258515,HOLD,HOLD
2025-09-04 08:55:00+00:00,1360.1,1360.7,1359.0,1359.8,142065,31.638039951167684,HOLD,1361.1973181911576,1362.346262463489,SELL,False,False,False,False,HOLD,1366.5456437098703,1359.0943562901296,HOLD,HOLD
2025-09-04 09:00:00+00:00,1359.8,1362.5,1359.5,1361.4,188159,43.023917773028245,HOLD,1361.2378545529261,1362.2602386031717,SELL,False,False,False,False,HOLD,1366.321907488141,1358.988092511859,HOLD,HOLD
2025-09-04 09:05:00+00:00,1361.4,1362.5,1361.0,1361.1,78520,41.62406469551932,HOLD,1361.210283642341,1362.1547623665197,SELL,False,False,False,False,HOLD,1365.9059470875375,1358.9640529124624,HOLD,HOLD
2025-09-04 09:10:00+00:00,1361.0,1363.9,1359.9,1363.8,299301,55.61963411475654,HOLD,1361.7282269138727,1362.3043294241088,SELL,False,False,False,False,HOLD,1365.6049230760552,1359.1050769239448,HOLD,HOLD
2025-09-04 09:15:00+00:00,1363.7,1364.2,1361.3,1362.6,155663,49.89419375315668,HOLD,1361.9025815310981,1362.3312085673715,SELL,False,False,False,False,HOLD,1365.1373458493883,1359.2926541506115,HOLD,HOLD
2025-09-04 09:20:00+00:00,1362.3,1363.0,1361.0,1362.7,332970,50.35284080709553,HOLD,1362.0620652248786,1362.3647350612468,SELL,False,False,False,False,HOLD,1364.8556255308547,1359.3943744691453,HOLD,HOLD
2025-09-04 09:25:00+00:00,1362.7,1365.2,1360.0,1361.9,521781,46.67219952959816,HOLD,1362.029652179903,1362.3224864193153,SELL,False,False,False,False,HOLD,1364.5604591950364,1359.4595408049631,HOLD,HOLD
2025-09-04 09:30:00+00:00,1362.0,1362.0,1360.2,1360.4,139554,40.66940727991506,HOLD,1361.7037217439224,1362.1477149266502,SELL,False,False,False,False,HOLD,1364.1042263457873,1359.4857736542128,HOLD,HOLD
2025-09-04 09:35:00+00:00,1360.4,1360.5,1358.4,1359.8,308061,38.534451421567795,HOLD,1361.322977395138,1361.9342862969547,SELL,False,False,False,False,HOLD,1363.8656131794778,1359.3243868205218,HOLD,HOLD
2025-09-04 09:40:00+00:00,1359.8,1360.7,1357.5,1358.3,342179,33.76265083152836,HOLD,1360.7183819161105,1361.6038966335952,SELL,False,False,False,False,HOLD,1363.8859152010277,1358.794084798972,BUY,HOLD
2025-09-04 09:45:00+00:00,1358.3,1359.5,1357.1,1358.7,218784,36.03729436997886,HOLD,1360.3147055328884,1361.339906030541,SELL,False,False,False,False,HOLD,1363.7621633278877,1358.4678366721123,HOLD,HOLD
2025-09-04 09:50:00+00:00,1358.9,1360.1,1358.7,1359.3,279460,39.39904734485942,HOLD,1360.1117644263109,1361.1544600277643,SELL,False,False,False,False,HOLD,1363.7111844356175,1358.2488155643825,HOLD,HOLD
2025-09-04 09:55:00+00:00,1359.2,1359.7,1358.5,1359.1,268537,38.66947118643888,HOLD,1359.9094115410487,1360.9676909343311,SELL,False,False,False,False,HOLD,1363.7425108786076,1358.0274891213924,HOLD,HOLD
2025-09-05 03:45:00+00:00,1363.0,1370.8,1363.0,1370.4,296347,71.16198833716246,SELL,1362.0075292328393,1361.8251735766646,BUY,True,False,True,False,LONG,1366.4788656794842,1356.2211343205156,SELL,SELL
2025-09-05 03:50:00+00:00,1370.4,1371.8,1368.6,1368.9,101721,66.15188835909323,HOLD,1363.3860233862715,1362.4683396151497,BUY,False,False,False,False,HOLD,1367.8731550459981,1355.596844954002,SELL,HOLD
2025-09-05 03:55:00+00:00,1368.9,1370.6,1368.6,1369.8,51606,67.62470274187719,HOLD,1364.6688187090174,1363.1348541955906,BUY,False,False,False,False,HOLD,1369.2416792815845,1354.9983207184152,SELL,HOLD
2025-09-05 04:00:00+00:00,1369.7,1371.5,1369.5,1371.5,68704,70.25730352593882,SELL,1366.035054967214,1363.8953219959915,BUY,False,False,False,False,HOLD,1370.8747527873809,1354.3752472126191,SELL,SELL
2025-09-05 04:05:00+00:00,1371.5,1372.8,1368.2,1369.7,100197,64.2957207577004,HOLD,1366.7680439737712,1364.4230199963558,BUY,False,False,False,False,HOLD,1371.8438885617647,1354.2161114382352,HOLD,HOLD
2025-09-05 04:10:00+00:00,1369.7,1370.0,1368.6,1370.0,54035,64.83134386751578,HOLD,1367.4144351790171,1364.9300181785052,BUY,False,False,False,False,HOLD,1372.7647296894665,1354.1752703105335,HOLD,HOLD
2025-09-05 04:15:00+00:00,1370.0,1370.5,1368.1,1369.6,47928,63.464270728580885,HOLD,1367.851548143214,1365.3545619804593,BUY,False,False,False,False,HOLD,1373.4857678691012,1354.394232130899,HOLD,HOLD
2025-09-05 04:20:00+00:00,1369.7,1370.0,1369.3,1369.6,32726,63.464270728580885,HOLD,1368.2012385145713,1365.7405108913265,BUY,False,False,False,False,HOLD,1374.0864349965364,1354.7735650034638,HOLD,HOLD
2025-09-05 04:25:00+00:00,1369.6,1369.8,1368.2,1368.5,43777,59.46509141322654,HOLD,1368.2609908116572,1365.9913735375696,BUY,False,False,False,False,HOLD,1374.4943064417168,1355.0756935582833,HOLD,HOLD
2025-09-05 04:30:00+00:00,1368.7,1369.5,1367.3,1367.5,51635,56.00970315793627,HOLD,1368.1087926493258,1366.1285213977906,BUY,False,False,False,False,HOLD,1374.7243828448607,1355.4856171551394,HOLD,HOLD
2025-09-05 04:35:00+00:00,1367.6,1368.5,1367.2,1367.2,34178,54.97759213798964,HOLD,1367.9270341194608,1366.225928543446,BUY,False,False,False,False,HOLD,1374.9174227137003,1355.6325772863,HOLD,HOLD
2025-09-05 04:40:00+00:00,1367.2,1367.6,1363.1,1364.4,92521,46.38603545526794,HOLD,1367.2216272955689,1366.0599350394962,BUY,False,False,False,False,HOLD,1374.9356294133993,1355.7943705866007,HOLD,HOLD
2025-09-05 04:45:00+00:00,1364.0,1365.8,1362.1,1365.0,72447,48.25222490141512,HOLD,1366.777301836455,1365.9635773086327,BUY,False,False,False,False,HOLD,1374.9707378671712,1355.9892621328288,HOLD,HOLD
2025-09-05 04:50:00+00:00,1365.0,1365.8,1363.4,1365.8,39634,50.7154927861325,HOLD,1366.5818414691641,1365.9487066442116,BUY,False,False,False,False,HOLD,1375.0150946687518,1356.3349053312481,HOLD,HOLD
2025-09-05 04:55:00+00:00,1365.6,1369.0,1365.5,1368.6,65819,58.21295595970193,HOLD,1366.9854731753314,1366.1897333129198,BUY,False,False,False,False,HOLD,1375.1664501508453,1357.0035498491548,HOLD,HOLD
2025-09-05 05:00:00+00:00,1368.7,1369.0,1367.1,1367.5,28785,54.69286463528773,HOLD,1367.0883785402652,1366.3088484662906,BUY,False,False,False,False,HOLD,1375.0696572759227,1357.8703427240773,HOLD,HOLD
2025-09-05 05:05:00+00:00,1367.3,1368.7,1367.2,1368.7,38448,57.698028323912894,HOLD,1367.4107028322123,1366.526225878446,BUY,False,False,False,False,HOLD,1374.723699325893,1359.2563006741075,HOLD,HOLD
2025-09-05 05:10:00+00:00,1368.4,1368.9,1366.4,1367.0,29365,52.39588938387497,HOLD,1367.32856226577,1366.5692962531327,BUY,False,False,False,False,HOLD,1374.084576097497,1360.7254239025035,HOLD,HOLD
2025-09-05 05:15:00+00:00,1367.0,1367.1,1363.3,1363.5,51667,43.527281017001805,HOLD,1366.5628498126162,1366.2902693210297,BUY,False,False,False,False,HOLD,1373.4297815273376,1361.800218472663,HOLD,HOLD
2025-09-05 05:20:00+00:00,1363.6,1364.4,1359.3,1360.3,147580,37.30939097475671,HOLD,1365.310279850093,1365.7456993827543,SELL,False,True,False,True,SHORT,1373.133696586291,1362.2163034137088,BUY,HOLD
2025-09-05 05:25:00+00:00,1360.6,1363.2,1360.1,1361.4,193752,40.45809344869768,HOLD,1364.5282238800744,1365.3506358025038,SELL,False,False,False,False,HOLD,1373.1975248121482,1361.2524751878516,HOLD,HOLD
2025-09-05 05:30:00+00:00,1361.5,1364.0,1360.9,1363.6,32320,46.27050762030594,HOLD,1364.3425791040595,1365.1914870931853,SELL,False,False,False,False,HOLD,1373.0878999579704,1360.8321000420297,HOLD,HOLD
2025-09-05 05:35:00+00:00,1363.4,1363.9,1363.0,1363.7,37444,46.52603544779125,HOLD,1364.2140632832477,1365.0558973574412,SELL,False,False,False,False,HOLD,1372.794938281891,1360.5150617181093,HOLD,HOLD
2025-09-05 05:40:00+00:00,1363.7,1365.7,1362.8,1365.7,58927,51.494592713443375,HOLD,1364.5112506265982,1365.1144521431283,SELL,False,False,False,False,HOLD,1372.074189268665,1360.6558107313351,HOLD,HOLD
2025-09-05 05:45:00+00:00,1365.6,1365.7,1364.0,1364.9,46923,49.51283575837745,HOLD,1364.5890005012786,1365.094956493753,SELL,False,False,False,False,HOLD,1371.644296293834,1360.605703706166,HOLD,HOLD
2025-09-05 05:50:00+00:00,1365.4,1366.5,1364.9,1366.4,63937,53.15327629952564,HOLD,1364.951200401023,1365.2135968125026,SELL,False,False,False,False,HOLD,1371.1585350165326,1360.7314649834677,HOLD,HOLD
2025-09-05 05:55:00+00:00,1366.4,1367.4,1366.0,1367.0,79299,54.5645538584121,HOLD,1365.3609603208185,1365.375997102275,SELL,False,False,False,False,HOLD,1370.7679470228056,1360.8620529771945,HOLD,HOLD
2025-09-05 06:00:00+00:00,1367.0,1368.6,1366.1,1367.3,113237,55.28981493079596,HOLD,1365.748768256655,1365.5509064566136,BUY,True,False,True,False,LONG,1370.3823296046426,1361.0176703953575,HOLD,HOLD
2025-09-05 06:05:00+00:00,1367.5,1369.1,1367.0,1368.5,79312,58.166352052124175,HOLD,1366.2990146053241,1365.8190058696487,BUY,False,False,False,False,HOLD,1370.3823296046426,1361.0176703953575,HOLD,HOLD
2025-09-05 06:10:00+00:00,1368.5,1369.0,1366.5,1367.6,110149,55.293058014623405,HOLD,1366.5592116842593,1365.9809144269532,BUY,False,False,False,False,HOLD,1370.3956289557152,1361.0143710442846,HOLD,HOLD
2025-09-05 06:15:00+00:00,1367.4,1367.9,1366.2,1366.2,43887,51.06714968342343,HOLD,1366.4873693474074,1366.0008312972302,BUY,False,False,False,False,HOLD,1370.299623377195,1361.0103766228049,HOLD,HOLD
2025-09-05 06:20:00+00:00,1366.2,1367.8,1366.2,1366.7,65514,52.464465253653735,HOLD,1366.529895477926,1366.064392088391,BUY,False,False,False,False,HOLD,1370.39765144484,1361.14234855516,HOLD,HOLD
2025-09-05 06:25:00+00:00,1366.7,1367.1,1365.2,1367.1,50000,53.605849519951235,HOLD,1366.6439163823409,1366.1585382621736,BUY,False,False,False,False,HOLD,1370.5243349835932,1361.2256650164068,HOLD,HOLD
2025-09-05 06:30:00+00:00,1367.1,1367.3,1365.7,1367.1,31101,53.60584951995124,HOLD,1366.7351331058728,1366.244125692885,BUY,False,False,False,False,HOLD,1370.6211604499401,1361.25883955006,HOLD,HOLD
2025-09-05 06:35:00+00:00,1367.0,1368.4,1366.9,1368.0,34382,56.34134341927415,HOLD,1366.9881064846982,1366.4037506298955,BUY,False,False,False,False,HOLD,1370.5266289820695,1361.2933710179307,HOLD,HOLD
2025-09-05 06:40:00+00:00,1368.0,1368.5,1366.9,1367.1,37922,52.97740608114671,HOLD,1367.0104851877586,1366.4670460271777,BUY,False,False,False,False,HOLD,1370.481020984966,1361.2989790150336,HOLD,HOLD
2025-09-05 06:45:00+00:00,1367.0,1367.5,1365.7,1366.0,46643,49.11737578145533,HOLD,1366.808388150207,1366.4245872974343,BUY,False,False,False,False,HOLD,1370.1528343953148,1361.357165604685,HOLD,HOLD
2025-09-05 06:50:00+00:00,1366.1,1367.3,1365.8,1366.4,33272,50.528948178285255,HOLD,1366.7267105201656,1366.4223520885766,BUY,False,False,False,False,HOLD,1370.0951740300388,1361.354825969961,HOLD,HOLD
2025-09-05 06:55:00+00:00,1366.5,1366.5,1365.0,1365.8,33344,48.361688010589575,HOLD,1366.5413684161326,1366.3657746259787,BUY,False,False,False,False,HOLD,1370.082839168613,1361.5971608313869,HOLD,HOLD
2025-09-05 07:00:00+00:00,1365.7,1366.8,1364.0,1364.0,45086,42.4757249866375,HOLD,1366.0330947329062,1366.1507042054352,SELL,False,True,False,True,SHORT,1369.5047912823338,1362.5452087176664,HOLD,HOLD
2025-09-05 07:05:00+00:00,1364.1,1364.8,1363.1,1364.7,36231,45.265611681908915,HOLD,1365.7664757863251,1366.018822004941,SELL,False,False,False,False,HOLD,1368.9936817899197,1363.3863182100804,HOLD,HOLD
2025-09-05 07:10:00+00:00,1364.7,1365.4,1364.0,1364.4,31228,44.27455718559879,HOLD,1365.4931806290604,1365.8716563681282,SELL,False,False,False,False,HOLD,1368.897622635699,1363.562377364301,HOLD,HOLD
2025-09-05 07:15:00+00:00,1364.3,1365.5,1363.2,1364.8,63286,45.97304734477928,HOLD,1365.3545445032485,1365.7742330619346,SELL,False,False,False,False,HOLD,1368.7722517067652,1363.7977482932345,HOLD,HOLD
2025-09-05 07:20:00+00:00,1364.8,1365.7,1364.2,1365.4,32907,48.50830797416957,HOLD,1365.363635602599,1365.740211874486,SELL,False,False,False,False,HOLD,1368.7756567581475,1363.7643432418524,HOLD,HOLD
2025-09-05 07:25:00+00:00,1365.3,1367.5,1365.3,1367.1,71370,54.9576516362961,HOLD,1365.7109084820793,1365.8638289768055,SELL,False,False,False,False,HOLD,1368.8248441991398,1363.93515580086,HOLD,HOLD
2025-09-05 07:30:00+00:00,1367.1,1368.7,1367.1,1367.4,43132,56.00487642807471,HOLD,1366.0487267856636,1366.003480888005,BUY,True,False,True,False,LONG,1368.9171035786023,1363.9428964213973,HOLD,HOLD
2025-09-05 07:35:00+00:00,1367.5,1369.1,1367.4,1369.1,40042,61.47143575131097,HOLD,1366.6589814285308,1366.2849826254592,BUY,False,False,False,False,HOLD,1369.2866693498117,1363.783330650188,HOLD,HOLD
2025-09-05 07:40:00+00:00,1369.1,1371.2,1368.9,1370.7,76128,65.78099314566023,HOLD,1367.4671851428247,1366.6863478413266,BUY,False,False,False,False,HOLD,1370.0184335824677,1363.3915664175322,SELL,HOLD
2025-09-05 07:45:00+00:00,1370.7,1372.0,1370.7,1371.9,57474,68.61629919842139,HOLD,1368.35374811426,1367.1603162193878,BUY,False,False,False,False,HOLD,1370.8575276290246,1362.8924723709754,SELL,HOLD
2025-09-05 07:50:00+00:00,1371.8,1372.8,1370.7,1372.4,86314,69.7413085406026,HOLD,1369.1629984914082,1367.6366511085344,BUY,False,False,False,False,HOLD,1371.798352375578,1362.431647624422,SELL,HOLD
2025-09-05 07:55:00+00:00,1372.4,1374.9,1372.0,1372.6,93743,70.2014504330355,SELL,1369.8503987931265,1368.087864644122,BUY,False,False,False,False,HOLD,1372.6942875243033,1362.1757124756966,HOLD,SELL
2025-09-05 08:00:00+00:00,1372.8,1373.0,1371.1,1372.3,47352,68.51829538598997,HOLD,1370.3403190345014,1368.4707860401109,BUY,False,False,False,False,HOLD,1373.3894209071677,1362.040579092832,HOLD,HOLD
2025-09-05 08:05:00+00:00,1372.4,1372.7,1371.6,1372.2,43612,67.93360476504989,HOLD,1370.7122552276012,1368.80980549101,BUY,False,False,False,False,HOLD,1373.9766980157779,1361.9633019842222,HOLD,HOLD
2025-09-05 08:10:00+00:00,1372.1,1372.9,1371.5,1372.9,39330,69.87170760654543,HOLD,1371.149804182081,1369.1816413554634,BUY,False,False,False,False,HOLD,1374.6383845504788,1361.8816154495207,HOLD,HOLD
2025-09-05 08:15:00+00:00,1372.9,1375.0,1372.9,1374.3,120743,73.3420201605889,SELL,1371.7798433456646,1369.646946686785,BUY,False,False,False,False,HOLD,1375.498301615794,1361.6516983842062,HOLD,SELL
2025-09-05 08:20:00+00:00,1374.3,1376.0,1372.9,1376.0,79832,76.83175744996991,SELL,1372.6238746765318,1370.2244969879862,BUY,False,False,False,False,HOLD,1376.6519549816667,1361.3880450183333,HOLD,SELL
2025-09-05 08:25:00+00:00,1375.8,1378.0,1375.6,1377.9,95921,79.98533294255745,SELL,1373.6790997412254,1370.9222699890784,BUY,False,False,False,False,HOLD,1378.067038060047,1361.162961939953,HOLD,SELL
2025-09-05 08:30:00+00:00,1377.9,1381.0,1377.3,1377.5,132485,77.59085012637001,SELL,1374.4432797929803,1371.5202454446166,BUY,False,False,False,False,HOLD,1379.1729468859712,1361.1670531140285,HOLD,SELL
2025-09-05 08:35:00+00:00,1377.7,1377.8,1375.4,1376.3,51584,70.74822347115021,SELL,1374.8146238343843,1371.9547685860152,BUY,False,False,False,False,HOLD,1379.8483082888977,1361.5416917111022,HOLD,SELL
2025-09-05 08:40:00+00:00,1376.4,1376.4,1374.1,1374.6,115184,62.35828363845302,HOLD,1374.7716990675076,1372.1952441691049,BUY,False,False,False,False,HOLD,1379.9642339782342,1362.4857660217656,HOLD,HOLD
2025-09-05 08:45:00+00:00,1374.8,1376.6,1373.6,1376.3,192728,66.62112948190504,HOLD,1375.077359254006,1372.568403790095,BUY,False,False,False,False,HOLD,1380.255842374704,1363.3541576252958,HOLD,HOLD
2025-09-05 08:50:00+00:00,1376.3,1376.9,1375.0,1375.3,50634,62.161608462496154,HOLD,1375.121887403205,1372.8167307182682,BUY,False,False,False,False,HOLD,1380.1726392100427,1364.5273607899571,HOLD,HOLD
2025-09-05 08:55:00+00:00,1375.1,1375.4,1374.0,1374.5,46889,58.77220787594565,HOLD,1374.9975099225642,1372.9697551984257,BUY,False,False,False,False,HOLD,1379.8475526548325,1365.8224473451676,HOLD,HOLD
2025-09-05 09:00:00+00:00,1374.5,1375.9,1374.0,1374.7,71617,59.368674759763714,HOLD,1374.9380079380514,1373.127050180387,BUY,False,False,False,False,HOLD,1379.4122827159695,1367.1877172840304,HOLD,HOLD
2025-09-05 09:05:00+00:00,1374.8,1375.0,1371.7,1372.2,128705,49.691043469597,HOLD,1374.3904063504413,1373.042772891261,BUY,False,False,False,False,HOLD,1378.96317120563,1368.14682879437,HOLD,HOLD
2025-09-05 09:10:00+00:00,1372.2,1374.3,1371.7,1372.8,97387,51.72494723090927,HOLD,1374.072325080353,1373.020702628419,BUY,False,False,False,False,HOLD,1378.4169265535945,1369.2330734464056,HOLD,HOLD
2025-09-05 09:15:00+00:00,1372.6,1374.0,1372.6,1373.7,46411,54.68438307192261,HOLD,1373.9978600642826,1373.0824569349265,BUY,False,False,False,False,HOLD,1378.0757226373164,1370.0342773626837,HOLD,HOLD
2025-09-05 09:20:00+00:00,1373.7,1374.6,1373.6,1374.3,54172,56.59477134974791,HOLD,1374.0582880514262,1373.1931426681151,BUY,False,False,False,False,HOLD,1377.9326664049117,1370.5373335950885,HOLD,HOLD
2025-09-05 09:25:00+00:00,1374.2,1375.0,1374.2,1374.5,72901,57.24184854983898,HOLD,1374.146630441141,1373.3119478801048,BUY,False,False,False,False,HOLD,1377.8960800494597,1370.8339199505403,HOLD,HOLD
2025-09-05 09:30:00+00:00,1374.5,1374.9,1373.0,1374.5,187335,57.24184854983898,HOLD,1374.217304352913,1373.419952618277,BUY,False,False,False,False,HOLD,1377.877792926731,1371.062207073269,HOLD,HOLD
2025-09-05 09:35:00+00:00,1374.5,1375.9,1374.2,1375.4,171068,60.32841401584829,HOLD,1374.4538434823307,1373.5999569257062,BUY,False,False,False,False,HOLD,1377.9230682233433,1371.296931776657,HOLD,HOLD
2025-09-05 09:40:00+00:00,1375.4,1376.4,1374.8,1375.7,187410,61.33046304565265,HOLD,1374.7030747858648,1373.79086993246,BUY,False,False,False,False,HOLD,1377.9393470344517,1371.6206529655483,HOLD,HOLD
2025-09-05 09:45:00+00:00,1375.8,1376.1,1374.7,1375.1,170578,58.16604658658824,HOLD,1374.7824598286918,1373.9098817567817,BUY,False,False,False,False,HOLD,1377.842731635127,1372.007268364873,HOLD,HOLD
2025-09-05 09:50:00+00:00,1375.1,1375.3,1374.6,1375.3,137366,58.926792174778356,HOLD,1374.8859678629535,1374.0362561425288,BUY,False,False,False,False,HOLD,1377.8052250098758,1372.2847749901243,HOLD,HOLD
2025-09-05 09:55:00+00:00,1375.3,1377.0,1373.5,1375.7,117648,60.47488965610426,HOLD,1375.0487742903629,1374.187505584117,BUY,False,False,False,False,HOLD,1377.8666693497591,1372.3633306502409,HOLD,HOLD
2025-09-08 03:45:00+00:00,1380.0,1381.5,1376.0,1376.6,475536,63.782576838213835,HOLD,1375.3590194322903,1374.4068232582881,BUY,False,False,False,False,HOLD,1377.9498641959588,1372.3401358040412,HOLD,HOLD
2025-09-08 03:50:00+00:00,1376.6,1379.0,1375.6,1376.4,168918,62.53026134753191,HOLD,1375.5672155458324,1374.5880211438985,BUY,False,False,False,False,HOLD,1377.6346175461022,1372.5053824538982,HOLD,HOLD
2025-09-08 03:55:00+00:00,1376.4,1377.0,1373.5,1375.1,203755,54.974610313662346,HOLD,1375.473772436666,1374.6345646762713,BUY,False,False,False,False,HOLD,1377.246450350086,1372.653549649914,HOLD,HOLD
2025-09-08 04:00:00+00:00,1375.0,1378.9,1374.7,1378.7,102508,66.90163302405577,HOLD,1376.1190179493328,1375.0041497057011,BUY,False,False,False,False,HOLD,1377.8610382900854,1372.278961709915,SELL,HOLD
2025-09-08 04:05:00+00:00,1378.7,1379.0,1378.6,1379.0,57089,67.67019879281013,HOLD,1376.6952143594663,1375.3674088233647,BUY,False,False,False,False,HOLD,1378.5749897860737,1372.0050102139262,SELL,HOLD
2025-09-08 04:10:00+00:00,1378.9,1380.8,1375.2,1376.6,135922,56.38925364838551,HOLD,1376.676171487573,1375.4794625666952,BUY,False,False,False,False,HOLD,1378.6120737581698,1371.9979262418299,HOLD,HOLD
2025-09-08 04:15:00+00:00,1376.6,1377.1,1376.1,1376.4,47890,55.55806692232143,HOLD,1376.6209371900584,1375.5631477879049,BUY,False,False,False,False,HOLD,1378.7031154710094,1372.0168845289909,HOLD,HOLD
2025-09-08 04:20:00+00:00,1376.3,1377.8,1376.0,1377.4,43252,58.826047727702885,HOLD,1376.7767497520467,1375.7301343526408,BUY,False,False,False,False,HOLD,1378.941323004221,1372.0686769957792,HOLD,HOLD
2025-09-08 04:25:00+00:00,1377.1,1378.0,1375.6,1376.8,105586,56.15776230242358,HOLD,1376.7813998016372,1375.8273948660371,BUY,False,False,False,False,HOLD,1379.0710007679356,1372.1489992320646,HOLD,HOLD
2025-09-08 04:30:00+00:00,1376.8,1378.2,1376.5,1377.2,60265,57.540472587810875,HOLD,1376.86511984131,1375.9521771509428,BUY,False,False,False,False,HOLD,1378.9904279175892,1372.729572082411,HOLD,HOLD
2025-09-08 04:35:00+00:00,1377.2,1378.0,1376.5,1377.1,34500,57.05600521484777,HOLD,1376.912095873048,1376.0565246826752,BUY,False,False,False,False,HOLD,1378.8958807881402,1373.25411921186,HOLD,HOLD
2025-09-08 04:40:00+00:00,1377.1,1378.3,1375.5,1375.8,70762,51.03973224403828,HOLD,1376.6896766984385,1376.0332042569773,BUY,False,False,False,False,HOLD,1378.7760293567087,1373.583970643291,HOLD,HOLD
2025-09-08 04:45:00+00:00,1375.8,1376.7,1374.3,1374.8,111188,46.93952166028139,HOLD,1376.3117413587509,1375.9210947790702,BUY,False,False,False,False,HOLD,1378.733552737676,1373.6764472623238,HOLD,HOLD
2025-09-08 04:50:00+00:00,1374.8,1374.8,1373.0,1373.9,74701,43.548734666822476,HOLD,1375.8293930870007,1375.737358890064,BUY,False,False,False,False,HOLD,1378.8010837361583,1373.5489162638416,HOLD,HOLD
2025-09-08 04:55:00+00:00,1373.9,1374.7,1373.3,1374.0,34940,44.03250572888762,HOLD,1375.4635144696006,1375.5794171727855,SELL,False,True,False,True,SHORT,1378.8516564119561,1373.448343588044,HOLD,HOLD
2025-09-08 05:00:00+00:00,1373.6,1374.4,1372.4,1374.3,73305,45.540317902912335,HOLD,1375.2308115756805,1375.463106520714,SELL,False,False,False,False,HOLD,1378.9036145675968,1373.2863854324028,HOLD,HOLD
2025-09-08 05:05:00+00:00,1374.3,1376.0,1373.5,1375.9,86737,52.838030073143145,HOLD,1375.3646492605444,1375.50282410974,SELL,False,False,False,False,HOLD,1378.9091135197104,1373.3008864802896,HOLD,HOLD
2025-09-08 05:10:00+00:00,1375.9,1377.5,1375.2,1375.8,116923,52.36572409529594,HOLD,1375.4517194084356,1375.5298400997635,SELL,False,False,False,False,HOLD,1378.9085451242674,1373.3714548757323,HOLD,HOLD
2025-09-08 05:15:00+00:00,1375.8,1377.2,1374.3,1375.6,47509,51.37658640884238,HOLD,1375.4813755267487,1375.5362182725123,SELL,False,False,False,False,HOLD,1378.907587299605,1373.402412700395,HOLD,HOLD
2025-09-08 05:20:00+00:00,1375.6,1375.9,1374.7,1374.9,36754,47.96184189048692,HOLD,1375.3651004213991,1375.4783802477384,SELL,False,False,False,False,HOLD,1378.918212442867,1373.3117875571331,HOLD,HOLD
2025-09-08 05:25:00+00:00,1374.8,1375.0,1374.0,1374.4,31790,45.62897309603972,HOLD,1375.1720803371195,1375.3803456797623,SELL,False,False,False,False,HOLD,1378.899259290726,1373.1107407092743,HOLD,HOLD
2025-09-08 05:30:00+00:00,1374.5,1375.0,1374.3,1374.9,23946,48.335257373057615,HOLD,1375.1176642696958,1375.336677890693,SELL,False,False,False,False,HOLD,1378.8586964946446,1373.001303505355,HOLD,HOLD
2025-09-08 05:35:00+00:00,1374.9,1376.3,1374.6,1375.4,59828,50.96375602909099,HOLD,1375.1741314157566,1375.3424344460843,SELL,False,False,False,False,HOLD,1378.8588327083896,1373.0311672916107,HOLD,HOLD
2025-09-08 05:40:00+00:00,1375.8,1376.4,1375.2,1376.1,36197,54.457141381040614,HOLD,1375.3593051326054,1375.4113040418947,SELL,False,False,False,False,HOLD,1378.4277420562476,1373.2022579437526,HOLD,HOLD
2025-09-08 05:45:00+00:00,1376.3,1376.3,1375.3,1375.5,46301,51.0969633893781,HOLD,1375.3874441060843,1375.4193673108132,SELL,False,False,False,False,HOLD,1377.780732781541,1373.4992672184587,HOLD,HOLD
2025-09-08 05:50:00+00:00,1375.5,1376.0,1375.5,1376.0,12937,53.66286532944548,HOLD,1375.5099552848676,1375.472152100739,BUY,True,False,True,False,LONG,1377.7105262498185,1373.5094737501818,HOLD,HOLD
2025-09-08 05:55:00+00:00,1375.9,1376.2,1375.5,1376.0,66125,53.66286532944548,HOLD,1375.6079642278942,1375.520138273399,BUY,False,False,False,False,HOLD,1377.6663327995766,1373.5136672004232,HOLD,HOLD
2025-09-08 06:00:00+00:00,1376.1,1376.6,1375.9,1376.5,38767,56.3208228911756,HOLD,1375.7863713823153,1375.609216612181,BUY,False,False,False,False,HOLD,1377.4910891957352,1373.5989108042645,HOLD,HOLD
2025-09-08 06:05:00+00:00,1376.6,1376.6,1375.0,1375.2,38734,48.52684831431095,HOLD,1375.6690971058522,1375.5720151019825,BUY,False,False,False,False,HOLD,1377.3234373741263,1373.6065626258735,HOLD,HOLD
2025-09-08 06:10:00+00:00,1375.2,1376.6,1375.0,1376.5,50654,55.202965375381254,HOLD,1375.8352776846818,1375.6563773654386,BUY,False,False,False,False,HOLD,1377.1736803183203,1373.6863196816794,HOLD,HOLD
2025-09-08 06:15:00+00:00,1376.6,1376.6,1375.7,1375.9,22967,51.859736786169485,HOLD,1375.8482221477457,1375.6785248776714,BUY,False,False,False,False,HOLD,1376.9462714166084,1373.7937285833918,HOLD,HOLD
